id_municipio,numero_obitos,numero_suicidios,populacao
2501807,216,1,97010
2501906,72,1,17685
2502003,50,2,7347
2502052,21,1,3438
2502102,21,1,5349
2502151,32,0,7083
2502201,25,1,2567
2502300,24,0,4972
2502409,45,2,11938
2502508,63,0,17842
2502607,24,0,6173
2502706,24,0,5430
2502805,57,0,14107
2502904,28,0,6457
2503001,78,0,21872
2503100,26,0,5570
2503209,180,3,68033
2503308,43,1,10265
2503407,15,0,3749
2503506,77,0,17156
2503555,27,1,7183
2503605,29,0,7283
2503704,174,3,62187
2503753,18,1,3197
2503803,37,2,6025
2503902,26,2,6020
2504009,354,5,410332
2504033,34,0,6552
2504074,16,0,4171
2504108,13,0,2667
2504157,32,0,7476
2504207,26,0,4934
2504306,102,1,30534
2504355,31,0,4839
2504405,56,1,18944
2504504,53,1,6753
2504603,96,3,24769
2504702,34,0,4789
2504801,73,0,15426
2504850,17,0,1925
2504900,53,0,17559
2505006,38,1,7274
2505105,69,0,20348
2505204,32,0,6790
2505238,35,3,6358
2505279,28,1,5232
2505303,12,1,2517
2505352,30,0,5343
2505402,39,1,8306
2505501,16,0,3808
2505600,19,0,6550
2505709,43,0,10383
2505808,26,1,3594
2505907,20,1,3528
2506004,118,2,33266
2506103,43,0,11313
2506202,23,1,2990
2506251,36,0,8435
2506301,151,4,58881
2506400,53,1,14134
2506509,17,1,3436
2506608,34,1,5925
2506707,46,0,11833
2506806,78,0,18163
2506905,98,1,24475
2507002,79,2,24842
2507101,57,1,18715
2507200,48,0,10876
2507309,60,0,14378
2507408,51,1,7742
2507507,704,7,811598
2507606,45,1,7950
2507705,74,1,18213
2507804,30,0,7165
2507903,45,0,10770
2508000,40,0,9868
2508109,17,1,4666
2508208,36,0,7670
2508307,73,1,27543
2508406,13,0,2725
2508505,39,0,7386
2508554,17,0,4343
2508604,58,0,13121
2508703,21,0,4009
2508802,30,1,5665
2508901,134,2,45005
2509008,60,0,11120
2509057,25,0,8586
2509107,90,2,21854
2509156,33,0,6614
2509206,49,0,13853
2509305,36,0,8466
2509339,28,0,4537
2509370,16,0,2915
2509396,33,0,6587
2509404,44,1,13286
2509503,30,0,5691
2509602,26,0,4825
2509701,97,1,33294
2509800,38,0,9922
2509909,35,0,10460
2510006,29,0,7296
2510105,47,1,10639
2510204,26,1,5944
2510303,27,0,4910
2510402,27,0,6512
2510501,13,0,3951
2510600,22,0,3042
2510659,11,0,1769
2510709,9,0,2424
2510808,205,7,107790
2510907,55,1,12308
2511004,22,1,3803
2511103,39,1,8122
2511202,89,1,28499
2511301,86,1,16091
2511400,80,0,18737
2511509,50,1,11938
2511608,28,0,6607
2511707,29,1,5080
2511806,45,0,10585
2511905,55,0,19182
2512002,62,0,18622
2512036,26,0,3770
2512077,22,0,4318
2512101,92,2,32766
2512200,21,1,4179
2512309,84,0,23489
2512408,44,0,13715
2512507,125,2,44214
2512606,12,0,1964
2512705,73,1,19579
2512721,20,0,6099
2512747,19,0,3607
2512754,24,1,4529
2512762,19,0,4519
2512788,11,0,1985
2512804,40,0,8609
2512903,104,0,24154
2513000,21,1,3980
2513109,61,0,12145
2513158,31,0,6557
2513208,37,0,6585
2513307,32,1,5887
2513356,16,2,3596
2513406,63,0,15401
2513505,24,0,5159
2513604,34,0,7024
2513653,15,0,2690
2513703,263,0,136851
2513802,29,0,4573
2513851,19,0,2519
2513901,97,1,34215
2513927,24,0,4540
2513943,10,0,2601
2513968,19,0,3120
2513984,26,1,3363
2514008,22,1,4296
2514107,16,0,4423
2514206,34,0,7679
2514305,21,1,6279
2514404,25,1,4635
2514453,29,0,5969
2514503,72,3,20163
2514552,15,0,3842
2514602,16,0,3566
2514651,7,0,1806
2514701,13,0,4145
2514800,15,0,3711
2514909,37,0,7721
2515005,23,0,7180
2515104,39,1,11845
2515203,14,0,3496
2515302,163,3,52697
2515401,31,0,11084
2515500,64,1,13707
2515609,21,1,3121
2515708,14,0,3100
2515807,47,0,7020
2515906,38,1,6093
2515930,25,0,5044
2515971,38,0,7795
2516003,98,2,26376
2516102,49,1,14987
2516151,10,0,3567
2516201,176,4,69554
2516300,76,0,16957
2516409,50,2,10967
2516508,62,2,15276
2516607,61,2,14661
2516706,45,1,15191
2516755,13,0,3066
2516805,39,0,9482
2516904,64,0,15382
2517001,38,0,9913
2517100,13,0,2820
2517209,27,0,5358
2517407,18,0,2245
2600054,222,3,99364
2600104,132,1,37017
2600203,68,2,19411
2600302,120,0,24644
2600401,100,0,36371
2600500,123,4,43087
2600609,77,1,14517
2600708,138,1,38267
2600807,83,0,22896
2600906,88,2,22726
2601003,53,0,11045
2601052,69,1,20268
2601102,191,2,83757
2601201,211,2,73667
2601300,60,0,14224
2601409,154,0,42438
2601508,53,0,11992
2601607,84,3,20670
2601706,196,1,75986
2601805,48,1,12637
2601904,191,3,60549
2602001,105,3,37816
2602100,130,3,48214
2602209,129,1,39025
2602308,137,4,38044
2602407,50,0,8973
2602506,48,0,7465
2602605,155,1,50138
2602704,61,1,13085
2602803,158,4,57696
2602902,345,5,204653
2603009,105,2,33856
2603108,109,2,20209
2603207,105,0,28500
2603306,38,0,11055
2603405,37,1,5736
2603454,313,8,156361
2603504,83,0,18583
2603603,49,1,8493
2603702,95,1,24762
2603801,71,0,19991
2603900,76,1,19440
2603926,44,0,12805
2604007,209,2,82685
2604106,475,6,356128
2604155,67,1,14274
2604205,131,1,42343
2604304,43,3,11695
2604403,44,0,13396
2604502,89,1,21525
2604601,94,1,26186
2604700,58,0,18098
2604809,64,1,12560
2604908,68,1,11559
2605004,119,0,23977
2605103,118,1,36753
2605152,61,0,18692
2605202,159,1,68281
2605301,97,1,31790
2605400,93,0,21958
2605459,7,0,3016
2605509,56,2,12057
2605608,95,2,22567
2605707,116,1,32483
2605806,83,0,15328
2605905,82,0,30709
2606002,298,6,138642
2606101,92,0,30425
2606200,221,2,79249
2606309,31,0,7417
2606408,207,6,83241
2606507,72,2,19100
2606606,77,1,28985
2606705,19,0,7735
2606804,250,2,115398
2606903,61,0,12175
2607000,61,0,22801
2607109,20,0,4542
2607208,201,3,94533
2607307,96,1,30447
2607406,21,0,4858
2607505,84,2,26314
2607604,100,0,25789
2607653,115,1,36320
2607703,69,2,13638
2607752,87,0,26338
2607802,77,0,16859
2607901,563,13,695956
2607950,52,2,11634
2608008,69,0,17026
2608057,57,2,14703
2608107,96,3,33485
2608206,69,2,15989
2608255,52,0,11334
2608305,80,2,14712
2608404,74,2,15284
2608453,81,0,17847
2608503,74,0,21338
2608602,65,2,13033
2608701,70,1,16218
2608750,61,2,25294
2608800,136,1,39888
2608909,184,2,56140
2609006,89,1,25214
2609105,68,0,15820
2609154,54,0,21047
2609204,58,1,11433
2609303,72,0,15270
2609402,174,2,62119
2609501,120,0,32280
2609600,488,11,390771
2609709,91,0,23768
2609808,40,0,14794
2609907,160,5,68776
2610004,184,4,62832
2610103,35,0,7761
2610202,106,0,26417
2610301,77,1,11449
2610400,74,0,21383
2610509,116,1,28889
2610608,141,1,55942
2610707,420,7,328353
2610806,88,0,22505
2610905,192,3,66881
2611002,101,1,36108
2611101,409,6,343219
2611200,51,0,11268
2611309,94,1,26960
2611408,57,0,14798
2611507,72,0,25831
2611533,28,0,6802
2611606,878,26,1633697
2611705,60,0,20392
2611804,133,1,47088
2611903,74,0,23379
2612000,49,0,10065
2612109,25,1,10747
2612208,171,3,60453
2612307,68,0,15779
2612406,107,2,25979
2612455,50,0,15202
2612471,54,0,12501
2612505,188,2,105761
2612554,51,1,14355
2612604,83,3,41652
2612703,63,0,14013
2612802,63,0,11734
2612901,54,1,15683
2613008,159,2,58824
2613107,122,1,37023
2613206,79,1,22628
2613305,89,0,21257
2613404,68,0,20963
2613503,116,2,33804
2613602,131,3,33704
2613701,236,2,112099
2613800,69,1,17904
2613909,200,3,85568
2614006,75,0,19080
2614105,112,3,35670
2614204,111,2,45263
2614303,26,1,11238
2614402,25,0,5978
2614501,168,1,64373
2614600,101,1,28301
2614709,68,0,12853
2614808,60,0,25368
2614857,89,0,23100
2615003,105,1,28358
2615102,34,2,7120
2615201,35,0,10437
2615300,150,2,53083
2615409,105,1,44189
2615508,51,0,13689
2615607,116,1,30155
2615706,63,0,15221
2615805,85,1,26990
2615904,58,1,8169
2616001,62,0,18258
2616100,38,2,9490
2616183,32,0,7641
2616209,99,0,20460
2616308,113,1,32429
2616407,253,4,137578
2616506,80,0,14651
2700102,78,0,20467
2700201,63,0,17818
2700300,292,4,234185
2700409,120,0,47744
2700508,55,0,16064
2700607,34,1,8401
2700706,56,1,18757
2700805,25,1,4453
2700904,23,0,6797
2701001,102,0,27590
2701100,43,0,10675
2701209,51,0,10897
2701308,77,1,21526
2701357,35,0,7024
2701407,98,2,57548
2701506,37,2,9692
2701605,54,0,17983
2701704,67,0,17354
2701803,33,0,9155
2701902,31,0,7427
2702009,43,0,10888
2702108,77,0,21926
2702207,22,0,5918
2702306,131,1,57498
2702355,77,0,24510
2702405,127,2,52597
2702504,50,1,11214
2702553,60,1,18435
2702603,72,1,22481
2702702,25,0,4806
2702801,58,1,12966
2702900,102,2,41279
2703007,61,0,15840
2703106,93,0,26022
2703205,70,0,24793
2703304,55,1,18652
2703403,22,0,5356
2703502,28,0,7135
2703601,32,0,8453
2703700,27,0,5676
2703759,38,0,11782
2703809,75,0,24280
2703908,24,0,4231
2704005,89,3,25093
2704104,66,1,18175
2704203,73,0,28953
2704302,800,11,1029129
2704401,68,2,20200
2704500,79,0,32940
2704609,45,1,9418
2704708,137,1,52260
2704807,60,0,13514
2704906,18,0,3579
2705002,74,0,25589
2705101,101,1,25012
2705200,67,0,17988
2705309,24,0,5413
2705408,39,0,7260
2705507,102,0,28579
2705606,47,0,12821
2705705,61,1,21767
2705804,32,1,9459
2705903,32,0,5195
2706000,41,1,11772
2706109,46,0,11635
2706208,27,0,5066
2706307,194,2,74208
2706406,83,0,24792
2706422,45,0,10684
2706448,55,2,13252
2706505,48,0,15461
2706604,33,0,7679
2706703,138,2,64497
2706802,61,0,18074
2706901,106,0,35552
2707008,21,0,2953
2707107,84,2,25298
2707206,54,0,14575
2707305,88,0,27501
2707404,30,0,7965
2707503,66,1,20327
2707602,60,1,11496
2707701,185,1,76019
2707800,28,0,6774
2707909,36,0,7386
2708006,132,3,48232
2708105,50,0,10899
2708204,35,0,7058
2708303,94,0,24226
2708402,96,1,32626
2708501,112,1,34961
2708600,155,2,61827
2708709,22,0,8022
2708808,83,2,34551
2708907,56,1,13949
2708956,38,0,14036
2709004,35,0,6270
2709103,70,0,20205
2709152,124,1,44666
2709202,73,0,28070
2709301,176,1,66477
2709400,90,1,26143
2800100,18,0,2390
2800209,81,2,21589
2800308,573,14,650106
2800407,48,0,10362
2800506,60,1,18489
2800605,87,1,29807
2800670,94,1,26961
2800704,26,0,8322
2801009,69,1,18111
2801108,19,0,4058
2801207,90,1,29372
2801306,115,3,34050
2801405,79,2,21842
2801504,58,0,16275
2801603,43,0,5933
2801702,64,0,18270
2801900,19,0,4012
2802007,21,0,5058
2802106,159,2,69278
2802205,34,0,5616
2802304,67,0,15349
2802403,45,0,11736
2802502,14,0,3315
2802601,32,1,5870
2802700,45,1,8611
2802809,67,0,17810
2802908,198,6,95196
2803005,107,1,41961
2803104,30,0,4988
2803203,98,1,34101
2803302,62,1,18656
2803401,57,2,13238
2803500,230,9,104099
2803609,74,2,29700
2803708,35,2,6920
2803807,25,1,3693
2803906,62,1,12691
2804003,80,0,17297
2804102,52,0,11438
2804201,53,0,15177
2804300,33,1,7683
2804409,68,0,18953
2804458,34,1,8869
2804508,102,3,36613
2804607,80,1,26624
2804706,35,1,6530
2804805,271,1,181928
2804904,51,3,14420
2805000,13,0,3254
2805109,46,0,9594
2805208,20,0,6556
2805307,44,1,9241
2805406,81,3,34529
2805505,80,2,23740
2805604,85,2,28735
2805703,103,1,29834
2805802,69,0,20014
2805901,48,0,10196
2806008,75,0,18641
2806107,38,0,10699
2806206,69,1,20168
2806305,56,0,14034
2806404,26,0,7751
2806503,19,0,3938
2806602,43,0,12146
2806701,193,1,89232
2806800,45,2,11133
2806909,14,0,3983
2807006,19,0,3943
2807105,124,3,40838
2807204,35,0,8851
2807303,19,0,3221
2807402,143,3,52156
2807501,47,0,13208
2807600,75,1,25114
2900108,59,2,9199
2900207,46,1,20189
2900306,56,1,15727
2900355,43,1,17349
2900405,60,0,17508
2900504,58,1,11212
2900603,19,0,4725
2900702,262,9,155979
2900801,77,0,23376
2900900,39,0,5985
2901007,109,3,38259
2901106,92,1,26409
2901155,44,0,16798
2901205,51,1,19568
2901304,48,2,13737
2901353,34,0,15490
2901403,56,1,14690
2901502,45,0,11481
2901601,49,0,19569
2901700,42,0,12208
2901809,36,0,12072
2901908,57,1,18334
2901957,37,0,7730
2902005,56,3,13962
2902054,46,0,12608
2902104,109,1,55935
2902203,43,0,11703
2902252,39,0,11661
2902302,30,0,9171
2902401,45,0,12706
2902500,37,0,14323
2902609,70,1,21403
2902658,33,0,13765
2902708,131,1,54915
2902807,72,2,22082
2902906,87,1,34121
2903003,56,0,14560
2903102,27,0,6258
2903201,260,5,157638
2903235,48,1,15217
2903276,42,1,16296
2903300,33,1,6251
2903409,94,0,24013
2903508,78,0,18247
2903607,47,1,16653
2903706,56,1,14069
2903805,64,2,19502
2903904,152,3,70618
2903953,24,0,10477
2904001,41,0,14760
2904050,38,0,17131
2904100,74,1,22464
2904209,38,1,10898
2904308,53,1,15122
2904407,21,1,10833
2904506,57,1,10974
2904605,160,1,69677
2904704,81,0,19256
2904753,56,3,21786
2904803,29,0,7841
2904852,60,0,19312
2904902,119,2,35139
2905008,66,0,23817
2905107,41,1,10058
2905156,42,0,16106
2905206,132,2,52853
2905305,72,1,19006
2905404,44,1,18224
2905503,45,0,13713
2905602,93,1,33310
2905701,386,3,296893
2905800,110,1,36644
2905909,61,3,30048
2906006,137,2,73448
2906105,23,1,10151
2906204,82,1,26862
2906303,91,1,33002
2906402,31,1,8837
2906501,193,2,89707
2906600,41,1,14792
2906709,93,2,26674
2906808,107,0,36191
2906824,49,1,17316
2906857,40,0,12199
2906873,100,2,31392
2906899,36,0,9773
2906907,80,1,22740
2907004,32,0,9544
2907103,67,4,30118
2907202,171,2,73382
2907301,96,2,27238
2907400,7,0,3669
2907509,134,3,56459
2907558,33,1,9764
2907608,61,1,17969
2907707,42,0,11591
2907806,88,0,34676
2907905,52,1,17739
2908002,89,1,19022
2908101,50,0,19498
2908200,74,0,23024
2908309,69,1,18229
2908408,134,1,68303
2908507,111,1,33876
2908606,80,1,26371
2908705,66,0,18191
2908804,29,0,4299
2908903,85,0,23896
2909000,42,0,8904
2909109,45,1,14933
2909208,49,0,16814
2909307,75,2,33361
2909406,44,2,14414
2909505,28,1,5576
2909604,69,1,21835
2909703,44,0,14403
2909802,159,4,64932
2909901,91,2,35524
2910008,42,0,11716
2910057,174,3,80657
2910107,52,1,12604
2910206,23,0,4212
2910305,38,0,8461
2910404,87,1,19376
2910503,120,1,43223
2910602,102,1,37845
2910701,148,3,61924
2910727,232,5,115290
2910750,57,1,18443
2910776,20,0,5922
2910800,535,5,627477
2910859,50,2,17176
2910909,27,0,5822
2911006,40,1,11244
2911105,76,2,25912
2911204,80,0,33234
2911253,23,0,4725
2911303,43,0,11639
2911402,66,0,15840
2911501,32,0,7848
2911600,75,2,21495
2911659,30,0,8081
2911709,216,3,86808
2911808,66,1,22154
2911857,53,0,13718
2911907,96,2,25884
2912004,45,0,10183
2912103,89,0,23529
2912202,54,2,19786
2912301,55,0,16796
2912400,56,0,18678
2912509,58,2,15413
2912608,18,0,4214
2912707,73,1,24293
2912806,33,0,8852
2912905,71,1,17221
2913002,47,2,16855
2913101,71,3,17948
2913200,99,0,27862
2913309,26,0,6437
2913408,59,0,16283
2913457,39,0,14187
2913507,72,2,27939
2913606,310,5,176341
2913705,98,0,40453
2913804,61,0,15499
2913903,132,0,47704
2914000,135,4,62631
2914109,46,1,10157
2914208,25,0,7521
2914307,27,0,9901
2914406,65,1,25536
2914505,104,0,29879
2914604,172,4,74483
2914653,88,0,31422
2914703,162,4,66806
2914802,345,8,221046
2914901,60,0,28382
2915007,45,2,16586
2915106,66,1,13199
2915205,50,1,15577
2915304,39,1,7291
2915353,48,2,14718
2915403,31,0,7218
2915502,74,1,21642
2915601,165,2,67356
2915700,36,0,8476
2915809,81,1,24901
2915908,25,0,6730
2916005,86,1,20501
2916104,82,1,22866
2916203,51,1,9830
2916302,48,1,10830
2916401,176,2,77533
2916500,85,1,36211
2916609,30,0,10799
2916708,40,1,8592
2916807,60,1,20314
2916856,57,1,14957
2916906,57,1,13254
2917003,96,1,37567
2917102,70,0,21241
2917201,75,0,19577
2917300,88,0,29428
2917334,35,0,11399
2917359,40,0,9056
2917409,57,0,15459
2917508,196,3,83635
2917607,128,2,56033
2917706,89,2,34499
2917805,63,1,19036
2917904,45,0,11120
2918001,254,8,162209
2918100,100,2,41605
2918209,54,1,15106
2918308,47,1,12692
2918357,88,0,25646
2918407,347,5,221773
2918456,36,0,9924
2918506,65,0,16006
2918555,37,0,6275
2918605,59,0,7066
2918704,19,1,3975
2918753,39,0,16029
2918803,70,1,24306
2918902,28,0,4068
2919009,13,1,4017
2919058,30,1,8886
2919108,32,0,9007
2919157,93,1,28244
2919207,347,2,197636
2919306,39,2,11636
2919405,56,0,12969
2919504,107,2,46739
2919553,117,0,83557
2919603,49,0,11879
2919702,62,0,19110
2919801,107,1,50987
2919900,27,0,8266
2919926,73,0,21007
2919959,31,0,4456
2920007,35,0,10274
2920106,66,2,19695
2920205,52,0,17526
2920304,39,0,8856
2920403,46,1,14251
2920452,27,0,13959
2920502,86,1,23018
2920601,110,2,46260
2920700,53,0,21313
2920809,34,0,10931
2920908,36,0,14728
2921005,155,1,46998
2921054,46,0,12488
2921104,84,1,23586
2921203,102,3,27520
2921302,49,2,11585
2921401,44,1,18729
2921450,38,0,9578
2921500,113,1,51953
2921609,35,0,8950
2921708,109,0,36856
2921807,48,0,12529
2921906,39,0,9957
2922003,98,1,42072
2922052,51,0,11988
2922102,63,0,27364
2922201,32,0,7678
2922250,32,1,11644
2922300,106,2,30631
2922409,78,3,22998
2922508,101,0,29546
2922607,39,1,14368
2922656,38,0,13597
2922706,44,0,17141
2922730,36,0,8119
2922755,18,0,6986
2922805,39,1,8428
2922854,31,0,9500
2922904,67,0,25460
2923001,121,0,44052
2923035,46,2,12514
2923050,40,1,16037
2923100,65,0,29227
2923209,75,2,22805
2923308,35,1,8916
2923357,67,0,18025
2923407,65,3,22553
2923506,35,0,9250
2923605,73,1,22286
2923704,70,1,32967
2923803,79,0,30075
2923902,49,1,10673
2924009,248,4,120706
2924058,46,1,14226
2924108,34,0,7527
2924207,42,1,18209
2924306,59,2,18267
2924405,54,1,35740
2924504,54,1,16889
2924603,65,1,21171
2924652,47,0,11012
2924678,28,0,10411
2924702,48,0,11849
2924801,69,0,25211
2924900,36,1,9582
2925006,68,1,26915
2925105,136,2,48861
2925204,108,1,39718
2925253,55,1,15830
2925303,250,3,149324
2925402,43,0,8438
2925501,85,1,29326
2925600,68,1,15734
2925709,49,1,13334
2925758,73,1,28082
2925808,61,0,26552
2925907,70,1,28632
2925931,34,2,9411
2925956,72,0,23562
2926004,105,2,42672
2926103,45,0,14730
2926202,75,2,23313
2926301,115,1,34784
2926400,74,1,36439
2926509,47,1,15443
2926608,132,1,54965
2926657,28,0,7437
2926707,52,1,13712
2926806,49,0,15804
2926905,41,0,12130
2927002,113,2,41767
2927101,41,0,9405
2927200,102,1,32009
2927309,52,1,15772
2927408,1316,26,2953986
2927507,84,1,21415
2927606,45,2,14976
2927705,100,2,28552
2927804,27,0,6698
2927903,60,0,11161
2928000,85,2,38422
2928059,51,2,13398
2928109,107,1,41769
2928208,59,2,27492
2928307,40,0,9263
2928406,79,1,29146
2928505,46,0,10682
2928604,171,0,61961
2928703,216,5,103342
2928802,153,1,53898
2928901,66,1,33661
2928950,32,0,9404
2929008,68,2,15310
2929057,45,1,15825
2929107,60,1,21964
2929206,113,0,40220
2929255,74,1,19613
2929305,99,1,38018
2929354,38,0,6045
2929370,41,1,10784
2929404,39,1,12092
2929503,116,4,45827
2929602,70,1,18114
2929701,62,1,20429
2929750,53,1,12380
2929800,52,0,13385
2929909,89,2,45568
2930006,28,0,11696
2930105,183,4,81218
2930154,72,2,32991
2930204,73,2,41891
2930303,53,0,18320
2930402,79,0,16036
2930501,157,1,83088
2930600,57,1,13832
2930709,262,4,136050
2930758,40,0,13437
2930766,39,2,11283
2930774,68,0,23713
2930808,66,1,17503
2930907,23,0,13057
2931004,79,0,21315
2931053,53,1,17884
2931103,40,0,8232
2931202,67,0,21462
2931301,53,0,17845
2931350,270,2,161690
2931400,28,0,7936
2931509,53,0,23378
2931608,39,0,15357
2931707,48,1,13536
2931806,56,1,17700
2931905,106,0,52540
2932002,70,1,25773
2932101,71,0,20800
2932200,81,1,20489
2932309,62,1,27527
2932408,66,1,14474
2932457,40,1,19522
2932507,76,1,21331
2932606,48,0,17356
2932705,77,0,21711
2932804,61,1,19780
2932903,174,2,98749
2933000,83,1,28743
2933059,42,1,14662
2933109,48,0,9449
2933158,50,1,13454
2933174,37,0,9375
2933208,142,1,43640
2933257,30,1,6620
2933307,399,12,348718
2933406,24,0,9753
2933455,50,0,12935
2933505,67,0,22365
2933604,123,3,48365
3100104,41,2,7059
3100203,93,2,23611
3100302,72,0,13733
3100401,26,1,4065
3100500,46,1,9997
3100609,52,2,14370
3100708,19,0,2058
3100807,24,0,4440
3100906,71,1,19416
3101003,41,0,13576
3101102,114,0,25711
3101201,53,0,6209
3101300,15,1,2752
3101409,16,0,3046
3101508,120,1,35866
3101607,222,8,79707
3101631,34,1,6775
3101706,98,0,41794
3101805,44,0,7515
3101904,67,0,19846
3102001,79,3,14551
3102050,17,0,5791
3102100,57,1,11693
3102209,31,0,4199
3102308,76,0,15599
3102407,27,0,3673
3102506,29,0,4924
3102605,160,3,40706
3102704,44,1,9479
3102803,61,0,12507
3102852,35,0,8541
3102902,60,1,11608
3103009,42,0,9637
3103108,19,0,1664
3103207,10,0,2368
3103306,15,0,2111
3103405,114,1,37361
3103504,255,2,117445
3103603,21,1,2873
3103702,34,1,8544
3103751,31,0,6774
3103801,24,0,2883
3103900,40,0,8996
3104007,262,5,104283
3104106,38,0,10578
3104205,126,2,39811
3104304,65,1,14956
3104403,23,1,2859
3104452,17,0,5192
3104502,75,1,18243
3104601,58,0,14118
3104700,69,0,13762
3104809,33,1,5023
3104908,76,1,19315
3105004,52,2,8051
3105103,110,3,24018
3105202,23,1,4984
3105301,29,2,5739
3105400,93,1,31968
3105509,35,0,5648
3105608,259,6,136689
3105707,40,1,5624
3105905,69,0,20882
3106002,45,1,10416
3106101,26,0,3503
3106200,1280,38,2523794
3106309,86,1,26158
3106408,38,0,7841
3106507,38,1,12360
3106606,25,0,4678
3106655,22,0,4720
3106705,448,7,427146
3106804,22,0,3613
3106903,73,0,14545
3107000,14,0,2619
3107109,146,1,40530
3107208,25,0,5185
3107307,120,0,50168
3107406,143,3,50042
3107505,50,2,6644
3107604,17,0,4203
3107703,27,0,6018
3107802,61,1,15459
3107901,44,0,10775
3108008,76,1,17907
3108107,43,0,7020
3108206,38,0,5764
3108255,35,1,10951
3108305,81,0,19055
3108404,70,1,15322
3108503,32,0,6540
3108552,66,0,16105
3108602,97,2,32732
3108701,35,0,4550
3108800,23,1,5003
3108909,69,1,14889
3109006,92,0,38863
3109105,56,1,11233
3109204,60,1,10594
3109253,24,1,4146
3109303,85,3,24689
3109402,71,0,28335
3109451,30,0,6940
3109501,67,2,14330
3109600,20,1,3710
3109709,39,1,11646
3109808,12,0,2691
3109907,60,1,11399
3110004,127,1,44377
3110103,26,0,5440
3110202,28,0,4108
3110301,59,2,14529
3110400,17,1,3064
3110509,86,1,22057
3110608,97,2,29165
3110707,58,1,13053
3110806,23,0,3757
3110905,69,0,16627
3111002,85,3,21440
3111101,74,1,20079
3111150,15,0,3863
3111200,199,2,54458
3111309,54,2,11878
3111408,37,0,7886
3111507,70,1,15387
3111606,101,1,29057
3111705,20,0,4699
3111804,41,0,12117
3111903,37,0,5735
3112000,57,1,15147
3112059,19,0,4517
3112109,32,1,5489
3112208,24,0,4805
3112307,113,0,37867
3112406,30,0,7152
3112505,44,1,9678
3112604,61,1,16250
3112653,28,0,5405
3112703,53,0,15237
3112802,36,2,8682
3112901,43,1,9431
3113008,93,0,23781
3113107,24,0,3299
3113206,89,1,25376
3113305,118,1,33559
3113404,224,7,91841
3113503,37,1,9544
3113602,33,1,6757
3113701,90,0,19750
3113800,23,1,2629
3113909,54,0,12350
3114006,61,0,11559
3114105,53,2,14822
3114204,77,5,22136
3114303,109,2,30861
3114402,83,0,21458
3114501,70,2,18995
3114550,43,1,10072
3114600,28,1,4110
3114709,22,0,3581
3114808,42,1,4617
3114907,18,0,2309
3115003,17,0,3071
3115102,70,0,18057
3115201,30,0,4050
3115300,190,3,75025
3115359,25,0,5316
3115409,20,0,3666
3115458,44,1,6612
3115474,30,1,5151
3115508,102,1,22208
3115607,3,0,1209
3115706,48,1,7112
3115805,55,2,10622
3115904,23,0,3101
3116001,38,0,5823
3116100,30,0,15675
3116159,34,1,12971
3116209,20,0,2789
3116308,36,2,6868
3116407,13,0,4847
3116506,35,0,7819
3116605,87,2,28287
3116704,50,1,7559
3116803,31,0,9146
3116902,13,0,3138
3117009,26,0,7599
3117108,59,0,10374
3117207,13,0,2858
3117306,80,2,26818
3117405,31,0,4644
3117504,83,0,18126
3117603,29,1,5515
3117702,62,1,13724
3117801,55,0,11467
3117836,24,0,7624
3117876,30,0,6608
3117900,59,2,11706
3118007,144,1,53843
3118106,28,2,5134
3118205,41,1,6960
3118304,248,5,127369
3118403,91,0,23240
3118502,11,0,1810
3118601,582,14,658580
3118700,43,0,9432
3118809,86,1,27052
3118908,41,0,9029
3119005,27,0,3587
3119104,101,2,24384
3119203,50,1,10339
3119302,107,2,28508
3119401,198,2,110326
3119500,35,0,9411
3119609,20,2,3125
3119708,15,0,3471
3119807,21,0,3359
3119906,33,0,3804
3119955,27,0,6295
3120003,19,0,2970
3120102,37,0,4444
3120151,23,0,6631
3120201,46,1,12564
3120300,18,1,6042
3120409,23,1,5225
3120508,49,1,10482
3120607,39,0,5057
3120706,26,1,4174
3120805,77,3,15497
3120839,30,0,4995
3120870,36,0,7623
3120904,219,4,79878
3121001,32,0,5471
3121100,41,1,8205
3121209,40,0,7186
3121258,30,0,9904
3121308,33,0,5047
3121407,38,3,7334
3121506,27,0,3015
3121605,140,1,48230
3121704,28,0,3913
3121803,38,0,8287
3121902,30,1,3455
3122009,87,2,20133
3122108,33,1,5086
3122207,29,1,7559
3122306,343,7,234937
3122355,20,1,6625
3122405,31,0,6068
3122454,23,0,10547
3122470,22,1,3818
3122504,32,0,5247
3122603,28,1,4602
3122702,29,0,5351
3122801,21,0,3072
3122900,37,1,6527
3123007,53,0,10093
3123106,25,0,5316
3123205,77,2,13923
3123304,22,2,4437
3123403,6,1,1533
3123502,8,0,1930
3123528,34,2,7884
3123601,103,3,27730
3123700,54,0,11098
3123809,37,0,7377
3123858,30,0,5443
3123908,79,1,15292
3124005,83,3,19015
3124104,151,2,69010
3124203,84,0,24805
3124302,100,1,32214
3124401,26,0,4712
3124500,41,2,11449
3124609,20,0,2448
3124708,21,1,3590
3124807,39,0,7981
3124906,55,2,11285
3125002,23,0,3952
3125101,107,1,34344
3125200,19,0,2426
3125309,22,0,3371
3125408,38,1,5012
3125507,9,0,3205
3125606,39,0,7431
3125705,59,1,15273
3125804,21,0,3369
3125903,56,0,10432
3125952,46,1,11039
3126000,32,0,7343
3126109,198,5,68423
3126208,33,0,9294
